,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso Crítico,performance_prioridade_envio_Atraso Problemático,performance_prioridade_envio_Atraso Tolerável,performance_prioridade_envio_Não Houve Atraso,performance_modo_envio_Atraso Crítico na Entrega Por Aviao,performance_modo_envio_Atraso Crítico na Entrega Por Caminhao,performance_modo_envio_Atraso Crítico na Entrega Por Navio,performance_modo_envio_Atraso Problemático na Entrega Por Aviao,performance_modo_envio_Atraso Problemático na Entrega Por Caminhao,performance_modo_envio_Atraso Problemático na Entrega Por Navio,performance_modo_envio_Atraso Tolerável na Entrega Por Aviao,performance_modo_envio_Atraso Tolerável na Entrega Por Caminhao,performance_modo_envio_Atraso Tolerável na Entrega Por Navio,performance_modo_envio_Não Houve Atraso,faixa_desconto_Desconto Abaixo da Media,faixa_desconto_Desconto Acima da Media,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Media
548,1,-1.8037064456161827,0.7158108389574873,0.4018691588785047,-0.35970184795536136,2,1,2.299469493545553,0.40774287801314824,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
549,1,-0.9305271096738114,0.7158108389574873,0.3738317757009346,-0.35970184795536136,2,0,-0.30204569233669215,0.0826880934989043,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
550,1,0.815831562210931,0.007717637077708872,0.4719626168224299,0.4162014288563354,2,0,2.56629156389245,0.2799123447772096,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
551,1,-0.9305271096738114,1.4239040408372658,0.6401869158878505,-0.35970184795536136,2,1,2.6329970814791746,0.36785975164353546,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
552,1,-0.9305271096738114,0.7158108389574873,0.28037383177570097,-1.135605124767058,1,1,-0.30204569233669215,0.021037253469685907,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
553,1,-1.8037064456161827,0.007717637077708872,0.7523364485981309,0.4162014288563354,2,0,2.6329970814791746,0.1566106647187728,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
554,1,0.815831562210931,0.7158108389574873,0.7196261682242991,-0.35970184795536136,1,0,-0.10192913957651943,0.3465303140978816,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
555,1,0.815831562210931,0.7158108389574873,0.43457943925233644,1.192104705668032,1,1,-0.6355732802703133,0.33601168736303866,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
556,1,-0.9305271096738114,0.007717637077708872,0.7429906542056074,-1.135605124767058,0,1,-0.36875120992341637,0.337472607742878,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
557,1,-1.8037064456161827,0.007717637077708872,0.47663551401869153,-1.135605124767058,2,1,1.0320646593977925,0.36712929145361584,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
558,1,-0.057347773731440184,-0.7003755648020696,0.31775700934579443,-0.35970184795536136,2,1,0.1648929307703775,0.07129291453615777,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
559,1,0.815831562210931,-0.7003755648020696,0.8177570093457943,-0.35970184795536136,2,1,1.2988867297446895,0.40672023374726074,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
560,1,-0.9305271096738114,-1.408468766681848,0.4158878504672897,-1.135605124767058,2,0,1.4322977649181379,0.3357195032870708,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
561,1,-1.8037064456161827,1.4239040408372658,0.2850467289719626,1.9680079824797287,0,0,0.29830396594382597,0.1114682249817385,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
562,1,-0.9305271096738114,-0.7003755648020696,0.19158878504672894,-1.135605124767058,2,1,0.29830396594382597,0.09817384952520086,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
563,1,-0.9305271096738114,0.007717637077708872,0.6214953271028038,-0.35970184795536136,1,1,0.09818741318365327,0.1699050401753104,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
564,1,-0.9305271096738114,0.007717637077708872,0.6448598130841122,-1.135605124767058,2,0,1.7658253528517591,0.21154127100073047,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
565,0,-0.057347773731440184,0.007717637077708872,0.5607476635514018,-1.135605124767058,1,1,2.6329970814791746,0.3764791818845873,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
566,0,-0.9305271096738114,-1.408468766681848,0.3130841121495327,0.4162014288563354,1,0,0.49842051870399867,0.13718042366691016,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
567,0,0.815831562210931,-0.7003755648020696,0.8037383177570093,-0.35970184795536136,1,1,0.43171500111727446,0.22279035792549304,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
568,0,-0.9305271096738114,0.007717637077708872,0.5093457943925234,1.192104705668032,2,1,1.4990032825048623,0.29028487947406867,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
569,0,-0.057347773731440184,1.4239040408372658,0.7897196261682243,-1.135605124767058,2,0,0.3650094835305502,0.28750913075237394,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
570,0,-1.8037064456161827,-0.7003755648020696,0.6542056074766355,-0.35970184795536136,2,1,-0.6355732802703133,0.3528122717311907,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
572,0,-0.9305271096738114,0.7158108389574873,0.6448598130841122,-1.135605124767058,2,1,2.232763975958829,0.3078159240321402,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
573,0,-0.057347773731440184,0.007717637077708872,0.05607476635514019,1.9680079824797287,1,0,0.6318315538774472,0.10869247626004383,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
574,0,-0.057347773731440184,-0.7003755648020696,0.8411214953271028,-1.135605124767058,1,1,2.766408116652623,0.3951789627465303,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
575,0,-0.057347773731440184,-0.7003755648020696,0.3878504672897196,0.4162014288563354,1,1,-0.7689843154437618,0.009057706355003664,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
576,0,-0.057347773731440184,-1.408468766681848,0.6261682242990655,-0.35970184795536136,2,1,1.8325308704384833,0.17881665449233017,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
577,0,-0.9305271096738114,-0.7003755648020696,0.5327102803738317,-0.35970184795536136,2,0,2.032647423198656,0.15997078159240322,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
578,0,-0.9305271096738114,-0.7003755648020696,0.3598130841121495,-0.35970184795536136,1,0,0.1648929307703775,0.1447772096420745,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
579,0,-1.8037064456161827,1.4239040408372658,0.49065420560747663,-0.35970184795536136,2,0,1.0987701769845168,0.42264426588750914,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
580,0,-0.9305271096738114,0.007717637077708872,0.5514018691588785,-1.135605124767058,1,1,0.5651260362907229,0.34200146092037986,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
581,0,-0.057347773731440184,-0.7003755648020696,0.5607476635514018,-1.135605124767058,2,0,0.6318315538774472,0.29554419284149014,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
582,0,-1.8037064456161827,1.4239040408372658,0.22429906542056077,-0.35970184795536136,2,1,3.2333467397596927,0.04558071585098611,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
583,0,0.815831562210931,1.4239040408372658,0.4018691588785047,-0.35970184795536136,2,0,0.9653591418110683,0.2977355734112491,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
584,0,-0.9305271096738114,0.007717637077708872,0.3130841121495327,-1.135605124767058,2,0,2.3661750111322775,0.053761869978086185,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
585,0,-0.9305271096738114,0.007717637077708872,0.6448598130841122,-0.35970184795536136,2,0,-0.30204569233669215,0.1947406866325785,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
586,0,-0.9305271096738114,-0.7003755648020696,0.28971962616822433,-0.35970184795536136,0,0,3.099935704586244,0.04470416362308255,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
587,0,-0.9305271096738114,1.4239040408372658,0.4579439252336448,-1.135605124767058,2,1,-0.5688677626835891,0.3644996347699051,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
588,0,-0.9305271096738114,-1.408468766681848,0.49065420560747663,1.9680079824797287,2,0,-0.6355732802703133,0.21855368882395906,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
589,0,-0.9305271096738114,-0.7003755648020696,0.383177570093458,-1.135605124767058,2,0,3.099935704586244,0.1361577794010226,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
590,0,-0.057347773731440184,-1.408468766681848,0.5514018691588785,1.192104705668032,2,1,2.56629156389245,0.24368151935719504,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
591,0,-0.9305271096738114,0.007717637077708872,0.8644859813084113,-1.135605124767058,2,1,2.8331136342393473,0.2989043097151205,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
592,0,-0.9305271096738114,-0.7003755648020696,0.7663551401869159,-0.35970184795536136,2,0,-0.7022787978570375,0.1716581446311176,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
593,0,-0.9305271096738114,-0.7003755648020696,0.4859813084112149,-1.135605124767058,2,0,2.232763975958829,0.31745799853907963,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
594,0,0.815831562210931,0.007717637077708872,0.5280373831775701,-1.135605124767058,0,0,2.432880528719002,0.23082542001460918,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
595,0,-0.9305271096738114,-1.408468766681848,0.4158878504672897,-0.35970184795536136,1,1,3.2333467397596927,0.33294375456537617,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
597,0,-0.9305271096738114,0.7158108389574873,0.17757009345794394,-0.35970184795536136,2,0,1.2321812121579652,0.0787436084733382,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
598,0,-0.057347773731440184,1.4239040408372658,0.8130841121495326,-1.135605124767058,1,0,1.4322977649181379,0.2658875091307523,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
599,0,-0.057347773731440184,-1.408468766681848,0.20560747663551404,-0.35970184795536136,2,0,-0.7689843154437618,0.06764061358655954,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
600,0,1.6890108981533023,0.007717637077708872,0.1728971962616822,1.192104705668032,2,1,1.2988867297446895,0.05346968590211834,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
601,0,-0.9305271096738114,0.7158108389574873,0.2289719626168224,-0.35970184795536136,2,1,2.0993529407853804,0.03170197224251278,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
602,0,-0.057347773731440184,0.007717637077708872,0.514018691588785,-0.35970184795536136,2,1,3.03323018699952,0.1656683710737765,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
603,0,-0.9305271096738114,-1.408468766681848,0.30841121495327106,-1.135605124767058,1,0,2.6329970814791746,0.0181154127100073,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
604,0,-0.057347773731440184,0.007717637077708872,0.4252336448598131,-1.135605124767058,1,0,3.03323018699952,0.3891891891891892,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
605,0,-0.057347773731440184,0.7158108389574873,0.3271028037383178,1.192104705668032,1,0,2.766408116652623,0.029510591672753828,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
606,0,-0.057347773731440184,1.4239040408372658,0.383177570093458,-0.35970184795536136,1,0,2.3661750111322775,0.11950328707085464,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
607,0,-0.9305271096738114,-1.408468766681848,0.3317757009345794,-1.135605124767058,0,0,1.4322977649181379,0.14112490869247626,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
608,0,-0.057347773731440184,0.7158108389574873,0.5981308411214953,-0.35970184795536136,0,1,3.1666412221729683,0.31322132943754566,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
609,0,-0.057347773731440184,0.7158108389574873,0.28971962616822433,-0.35970184795536136,2,1,-0.10192913957651943,0.03257852447041637,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
610,0,-0.9305271096738114,0.7158108389574873,0.17757009345794394,-1.135605124767058,2,1,2.032647423198656,0.028780131482834176,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
611,0,-0.057347773731440184,-0.7003755648020696,0.23831775700934577,-1.135605124767058,2,0,0.49842051870399867,0.05639152666179692,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
612,0,-0.057347773731440184,0.007717637077708872,0.4252336448598131,-0.35970184795536136,1,1,3.2333467397596927,0.17618699780861943,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
613,0,-0.057347773731440184,1.4239040408372658,0.7056074766355139,-1.135605124767058,2,0,0.3650094835305502,0.20496712929145358,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
614,0,0.815831562210931,0.7158108389574873,0.4018691588785047,0.4162014288563354,0,1,0.49842051870399867,0.17691745799853906,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
615,0,-0.057347773731440184,-1.408468766681848,0.37850467289719625,0.4162014288563354,2,0,1.3655922473314137,0.007012417823228645,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
616,0,0.815831562210931,1.4239040408372658,0.21962616822429903,-1.135605124767058,0,0,0.3650094835305502,0.009495982468955444,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
617,0,0.815831562210931,0.007717637077708872,0.6962616822429907,-1.135605124767058,2,0,-0.30204569233669215,0.3257852447041636,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
619,0,-0.9305271096738114,1.4239040408372658,0.5981308411214953,-1.135605124767058,1,1,0.03148189559692904,0.4222059897735574,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
620,0,-1.8037064456161827,1.4239040408372658,0.7897196261682243,-1.135605124767058,1,0,2.499586046305726,0.41753104455807155,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
621,0,-0.057347773731440184,-1.408468766681848,0.19626168224299068,-1.135605124767058,1,1,1.0320646593977925,0.07699050401753105,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
622,0,-0.9305271096738114,0.7158108389574873,0.7336448598130841,-0.35970184795536136,1,1,-0.4354567275101406,0.4071585098612126,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
623,0,-0.057347773731440184,-1.408468766681848,0.32242990654205606,-0.35970184795536136,2,1,2.56629156389245,0.04265887509130753,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
625,0,-0.9305271096738114,-0.7003755648020696,0.663551401869159,-0.35970184795536136,0,0,2.766408116652623,0.3127830533235938,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
626,0,0.815831562210931,-0.7003755648020696,0.6542056074766355,-0.35970184795536136,1,0,2.56629156389245,0.35076698319941557,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
627,0,-0.057347773731440184,-0.7003755648020696,0.4392523364485982,1.192104705668032,0,0,1.699119835265035,0.29525200876552227,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
628,0,1.6890108981533023,-1.408468766681848,0.03738317757009346,0.4162014288563354,2,0,0.6985370714641714,0.06442658875091306,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
629,0,-0.057347773731440184,1.4239040408372658,0.6962616822429907,-1.135605124767058,1,0,0.43171500111727446,0.2359386413440467,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
630,0,-0.9305271096738114,-1.408468766681848,0.2757009345794392,-0.35970184795536136,2,0,0.9653591418110683,0.003067932797662515,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
632,0,-0.057347773731440184,0.007717637077708872,0.35046728971962615,0.4162014288563354,1,0,2.8331136342393473,0.07859751643535426,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
633,0,-1.8037064456161827,0.007717637077708872,0.31775700934579443,-1.135605124767058,1,1,2.899819151826071,0.07158509861212564,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
634,0,-0.9305271096738114,-1.408468766681848,0.21028037383177567,-0.35970184795536136,1,1,-0.4354567275101406,0.052593133674214754,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
635,0,0.815831562210931,0.007717637077708872,0.7943925233644858,-1.135605124767058,1,0,3.2333467397596927,0.16318480642804964,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
636,0,-0.9305271096738114,0.7158108389574873,0.44859813084112143,-1.135605124767058,1,0,2.899819151826071,0.40379839298758213,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
637,0,-0.9305271096738114,0.007717637077708872,0.6214953271028038,1.9680079824797287,2,0,3.2333467397596927,0.18948137326515704,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
638,0,1.6890108981533023,-0.7003755648020696,0.8084112149532711,0.4162014288563354,2,1,1.699119835265035,0.31701972242512777,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
639,0,-0.9305271096738114,0.7158108389574873,0.7056074766355139,0.4162014288563354,1,1,3.099935704586244,0.2831263696128561,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
640,0,-0.057347773731440184,0.7158108389574873,0.2850467289719626,-1.135605124767058,1,0,-0.7022787978570375,0.012563915266617959,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
642,0,-0.057347773731440184,-1.408468766681848,0.6728971962616822,-1.135605124767058,1,1,0.09818741318365327,0.2097881665449233,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
643,0,-0.057347773731440184,0.007717637077708872,0.4719626168224299,0.4162014288563354,2,1,3.03323018699952,0.3821767713659605,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
644,0,1.6890108981533023,0.7158108389574873,0.11682242990654212,1.192104705668032,1,1,0.6985370714641714,0.10708546384222059,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
645,0,-0.057347773731440184,-0.7003755648020696,0.13084112149532712,-0.35970184795536136,0,1,3.1666412221729683,0.015485756026296565,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
646,0,-0.057347773731440184,-0.7003755648020696,0.26635514018691586,-0.35970184795536136,2,0,2.6997025990658985,0.026880934989043093,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
647,0,0.815831562210931,-0.7003755648020696,0.042056074766355145,0.4162014288563354,0,1,-0.7689843154437618,0.09072315558802044,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
648,0,-0.057347773731440184,0.007717637077708872,0.49532710280373826,-0.35970184795536136,2,1,-0.7022787978570375,0.43257852447041634,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
649,0,0.815831562210931,0.7158108389574873,0.30841121495327106,-1.135605124767058,1,0,2.766408116652623,0.09262235208181155,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
650,0,-0.9305271096738114,0.7158108389574873,0.31775700934579443,-0.35970184795536136,2,1,0.03148189559692904,0.02293644996347699,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
651,0,-0.9305271096738114,-0.7003755648020696,0.630841121495327,0.4162014288563354,2,1,2.3661750111322775,0.34609203798392985,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
652,0,0.815831562210931,-0.7003755648020696,0.5280373831775701,0.4162014288563354,2,0,-0.035223621989795194,0.2822498173849525,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
653,0,-0.9305271096738114,-1.408468766681848,0.2850467289719626,-1.135605124767058,0,1,0.43171500111727446,0.13104455807158508,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
654,0,-0.057347773731440184,1.4239040408372658,0.7149532710280374,-1.135605124767058,1,1,-0.5688677626835891,0.25186267348429514,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
656,0,-0.9305271096738114,-1.408468766681848,0.0700934579439253,0.4162014288563354,1,1,3.2333467397596927,0.12315558802045287,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
657,0,-0.9305271096738114,-1.408468766681848,0.6822429906542057,-0.35970184795536136,2,0,-0.16863465716324366,0.3805697589481374,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
658,2,-0.057347773731440184,0.7158108389574873,0.3411214953271028,-0.35970184795536136,1,1,0.6985370714641714,0.008327246165084012,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
659,2,0.815831562210931,0.007717637077708872,0.19626168224299068,-1.135605124767058,1,1,0.03148189559692904,0.00803506208911614,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
660,2,0.815831562210931,-1.408468766681848,0.28971962616822433,-0.35970184795536136,1,1,-0.2353401747499679,0.07041636230825418,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
661,2,0.815831562210931,0.007717637077708872,0.23364485981308414,0.4162014288563354,1,1,-0.5021622450968648,0.10474799123447773,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
662,2,-0.057347773731440184,0.7158108389574873,0.5700934579439253,1.192104705668032,2,0,1.5657088000915864,0.29130752373995616,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
663,2,-0.9305271096738114,-0.7003755648020696,0.383177570093458,-1.135605124767058,2,0,0.6318315538774472,0.03593864134404676,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
664,2,-0.057347773731440184,1.4239040408372658,0.4719626168224299,-0.35970184795536136,1,0,1.4322977649181379,0.40657414170927686,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
665,2,-0.9305271096738114,0.007717637077708872,0.6869158878504672,-1.135605124767058,2,1,0.29830396594382597,0.3256391526661797,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
666,2,0.815831562210931,-0.7003755648020696,0.7383177570093459,0.4162014288563354,0,1,1.6324143176783106,0.23476990504017528,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
667,2,-0.9305271096738114,-1.408468766681848,0.6588785046728972,0.4162014288563354,1,1,1.3655922473314137,0.2601899196493791,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
669,2,-0.9305271096738114,-0.7003755648020696,0.43457943925233644,-0.35970184795536136,2,1,1.699119835265035,0.16172388604821034,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
670,2,-0.057347773731440184,0.007717637077708872,0.6915887850467289,-0.35970184795536136,2,1,-0.7689843154437618,0.43550036523009494,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
671,2,-0.9305271096738114,0.007717637077708872,0.7943925233644858,-1.135605124767058,2,1,2.232763975958829,0.37881665449233015,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
672,2,0.815831562210931,0.7158108389574873,0.7803738317757009,-0.35970184795536136,0,1,-0.16863465716324366,0.2245434623813002,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
673,2,-0.9305271096738114,-0.7003755648020696,0.7056074766355139,-1.135605124767058,2,1,1.7658253528517591,0.3196493791088385,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
